,first_name,second_name,position,assists,goals_scored,total_points,threat_rank,influence_rank,creativity_rank,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,now_cost,points_per_million
597,Angelo,Ogbonna,DEF,0,2,81,226,84,363,2786,44,37.8,579.0,168.0,0,453,78.4,7,0,4,4.5,18.0
598,Arthur,Masuaku,DEF,1,0,26,344,281,254,930,18,128.6,240.8,53.0,3,166,42.4,2,1,4,4.1,6.341463414634147
599,Pablo,Zabaleta,DEF,0,0,10,409,371,349,588,14,50.5,110.4,12.0,0,90,17.4,0,0,2,4.1,2.439024390243903
600,Ryan,Fredericks,DEF,3,0,74,314,139,125,2235,39,333.7,491.2,76.0,7,423,90.5,7,0,7,4.4,16.818181818181817
601,Issa,Diop,DEF,1,3,76,192,72,323,2765,54,64.3,610.0,210.0,3,424,88.7,4,0,8,4.3,17.674418604651162
602,Fabián,Balbuena,DEF,0,1,40,237,266,405,1176,24,18.5,268.0,149.0,3,210,43.6,3,0,2,4.3,9.30232558139535
603,Winston,Reid,DEF,0,0,0,455,508,488,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,3.9,0.0
604,Ben,Johnson,DEF,0,0,6,450,422,395,270,3,25.2,48.0,1.0,0,32,7.4,0,0,0,4.0,1.5
605,Marko,Arnautovic,FWD,0,0,0,665,664,665,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,7.0,0.0
606,Javier,Hernández Balcázar,FWD,0,1,9,364,434,452,106,4,2.2,35.6,39.0,2,27,7.7,0,0,0,6.0,1.5
607,Alexandre Nascimento,Costa Silva,FWD,0,0,0,547,581,568,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.3,0.0
608,Lukasz,Fabianski,GK,0,0,83,635,116,639,2117,34,0.0,531.2,0.0,5,414,53.2,5,0,1,4.9,16.93877551020408
609,Michail,Antonio,MID,4,10,111,21,100,110,1767,30,377.4,552.8,1094.0,8,284,201.7,3,0,3,7.1,15.63380281690141
610,Felipe Anderson,Pereira Gomes,MID,4,1,66,108,198,95,1493,27,414.7,377.2,355.0,1,299,114.8,7,0,1,6.6,10.0
611,Manuel,Lanzini,MID,3,0,50,143,304,66,1370,30,464.8,219.0,281.0,3,234,96.5,2,0,1,6.1,8.196721311475411
612,Andriy,Yarmolenko,MID,1,5,70,121,253,158,981,17,265.7,284.4,329.0,10,231,87.9,3,0,2,5.2,13.461538461538462
613,Robert,Snodgrass,MID,5,5,87,127,177,43,1504,33,552.1,422.2,320.0,8,312,129.7,3,0,4,5.0,17.4
614,Jack,Wilshere,MID,0,0,8,439,478,432,209,5,7.0,6.4,4.0,0,14,1.5,0,0,0,4.6,1.7391304347826089
615,Declan,Rice,MID,5,1,105,158,49,115,3420,62,350.8,715.8,259.0,8,616,132.5,7,0,6,4.7,22.340425531914892
616,Mark,Noble,MID,4,4,105,228,110,34,2675,44,602.2,542.2,164.0,8,504,131.1,7,0,5,4.9,21.428571428571427
617,Carlos,Sánchez,MID,0,0,7,535,470,445,112,2,3.7,8.4,0.0,0,20,1.1,0,0,0,4.3,1.627906976744186
618,Grady,Diangana,MID,0,0,0,544,579,566,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.3,0.0
619,Pablo,Fornals,MID,6,2,93,100,213,113,2167,35,359.7,350.4,381.0,4,346,109.2,6,0,3,6.0,15.5
620,Pedro,Obiang,MID,0,0,0,573,597,588,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
621,Roberto,Jimenez Gago,GK,0,0,18,555,284,574,686,17,0.0,239.0,0.0,1,134,23.9,0,0,0,4.4,4.090909090909091
622,Sébastien,Haller,FWD,3,7,102,26,155,114,2259,41,354.5,450.4,1012.0,11,327,180.9,5,0,1,6.8,15.0
623,Albian,Ajeti,FWD,0,0,9,353,481,400,132,3,22.9,5.2,47.0,0,16,7.3,0,0,0,5.6,1.6071428571428572
624,David,Martin,GK,0,0,20,453,369,486,435,6,0.0,112.0,0.0,2,86,11.2,2,0,1,3.9,5.128205128205129
625,Nathan,Holland,MID,0,0,2,419,463,443,31,1,3.8,12.6,9.0,0,10,2.5,0,0,0,4.4,0.45454545454545453
626,Joseph,Anang,GK,0,0,0,497,546,528,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.0,0.0
627,Jeremy,Ngakia,DEF,0,0,8,417,400,423,440,8,10.7,78.0,9.0,0,48,9.8,0,0,0,4.0,2.0
628,Gonçalo Bento,Soares Cardoso,DEF,0,0,0,499,548,530,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.0,0.0
629,Bernardo,Costa Da Rosa,MID,0,0,0,595,619,609,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
630,Darren,Randolph,GK,0,0,3,454,419,487,180,5,0.0,49.6,0.0,0,27,4.9,0,0,0,3.9,0.7692307692307693
631,Tomas,Soucek,MID,0,3,41,136,274,307,1039,18,73.1,254.2,293.0,3,155,62.1,1,0,0,4.8,8.541666666666668
632,Jarrod,Bowen,MID,4,1,44,118,302,178,916,13,235.0,221.4,342.0,3,173,79.8,1,0,0,6.4,6.875
633,Alfie,Lewis,MID,0,0,0,585,608,599,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
634,Conor,Coventry,MID,0,0,0,589,612,603,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
635,Matt,Doherty,DEF,8,4,167,47,86,122,2836,31,340.5,576.2,681.0,15,590,160.0,12,0,1,6.5,25.692307692307693
636,Jonathan,Castro Otto,DEF,3,2,123,133,109,108,2885,35,379.2,543.6,299.0,6,537,122.4,11,0,4,5.5,22.363636363636363
637,Conor,Coady,DEF,0,0,118,646,97,314,3420,40,68.8,556.4,0.0,7,648,62.4,13,0,5,5.1,23.137254901960787
638,Willy,Boly,DEF,1,0,97,264,144,291,1980,15,85.8,477.0,119.0,10,470,68.4,12,1,1,4.9,19.79591836734694
639,Rúben Gonçalo,Silva Nascimento Vinagre,DEF,0,0,32,340,358,283,644,6,96.2,130.4,56.0,1,134,28.1,3,0,1,4.1,7.8048780487804885
640,Romain,Saïss,DEF,2,2,103,134,70,232,2703,34,160.7,621.2,298.0,8,525,108.1,10,1,10,4.7,21.914893617021274
641,Max,Kilman,DEF,0,0,5,466,435,465,184,2,1.2,35.2,0.0,0,24,3.7,0,0,0,3.9,1.2820512820512822
642,Raúl,Jiménez,FWD,7,17,194,3,15,27,3241,36,668.2,911.6,1680.0,33,685,325.4,15,0,3,8.0,24.25
643,Diogo,Jota,FWD,3,7,105,19,151,70,2278,28,453.3,457.8,1139.0,12,348,204.9,10,0,4,6.0,17.5
644,Rui Pedro,dos Santos Patrício,GK,0,0,153,654,43,656,3420,40,0.0,741.0,0.0,8,680,74.3,13,0,0,5.3,28.867924528301888
645,John,Ruddy,GK,0,0,0,511,556,539,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.2,0.0
646,Will,Norris,GK,0,0,0,461,513,493,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,3.9,0.0
647,Rúben Diogo,da Silva Neves,MID,2,2,97,132,111,75,3053,35,445.4,538.6,307.0,7,498,129.1,13,0,9,5.2,18.653846153846153
648,João Filipe Iria,Santos Moutinho,MID,7,1,113,257,50,5,3105,36,1200.1,712.0,122.0,12,617,204.0,11,0,7,5.3,21.32075471698113
649,Morgan,Gibbs-White,MID,1,0,11,411,476,354,125,2,44.1,6.6,12.0,0,39,6.3,0,0,0,4.7,2.3404255319148937
650,Adama,Traoré,MID,9,4,130,63,47,20,2599,33,786.4,727.2,583.0,14,522,209.7,7,0,1,5.6,23.214285714285715
651,Hélder,Costa,MID,0,0,0,632,643,637,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.8,0.0
652,Ivan,Cavaleiro,MID,0,0,0,638,646,642,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.9,0.0
653,Leander,Dendoncker,MID,0,4,100,141,120,233,2790,34,160.6,529.2,282.0,9,426,96.8,11,0,5,4.4,22.727272727272727
654,Jesús,Vallejo Lázaro,DEF,0,0,1,619,433,433,162,6,7.0,35.6,0.0,0,22,4.3,0,0,1,4.6,0.2173913043478261
655,Patrick,Cutrone,FWD,0,2,23,235,393,367,292,6,35.6,85.2,155.0,0,69,27.5,1,0,0,5.4,4.259259259259259
656,Pedro,Lomba Neto,MID,3,3,57,156,293,180,920,12,232.0,227.8,260.0,0,194,71.8,1,0,3,4.9,11.63265306122449
657,Bernard,Ashley-Seal,FWD,0,0,0,582,605,595,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
658,Taylor,Perry,MID,0,0,0,591,615,605,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
659,Owen,Otasowie,MID,0,0,0,598,622,612,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
660,Luke,Cundle,MID,0,0,0,597,621,611,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
661,Oskar,Buur,DEF,0,0,0,483,532,514,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.0,0.0
662,Ryan,Giles,DEF,0,0,0,469,520,500,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,3.9,0.0
663,Bruno André,Cavaco Jordao,MID,0,0,1,600,493,425,6,0,10.4,2.6,0.0,0,4,1.3,0,0,0,4.5,0.2222222222222222
664,Daniel,Castelo Podence,MID,1,1,25,238,411,306,285,0,73.3,62.4,148.0,2,74,28.4,3,0,0,4.9,5.1020408163265305
665,Leonardo,Campana,FWD,0,0,0,613,635,624,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
