,first_name,second_name,position,assists,goals_scored,total_points,threat_rank,influence_rank,creativity_rank,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,now_cost,points_per_million
549,Gerard,Deulofeu,MID,5,10,133,34.0,122.0,78.0,2064,29,455.6,549.2,856.0,10,344,185.6,9,0,3,5.7,23.333333333333332
550,Andre,Gray,FWD,2,7,83,56.0,224.0,206.0,1352,23,183.9,331.8,620.0,10,254,112.8,4,0,2,5.9,14.067796610169491
551,Troy,Deeney,FWD,5,9,116,26.0,97.0,51.0,2542,44,549.5,607.4,1019.0,13,411,216.9,5,1,4,5.8,20.0
552,Stefano,Okaka,FWD,0,0,1,377.0,483.0,394.0,22,1,24.7,3.2,26.0,0,-1,5.2,0,0,1,5.0,0.2
553,Jerome,Sinclair,FWD,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.4,0.0
554,Ben,Foster,GK,0,0,129,438.0,13.0,346.0,3420,59,50.0,988.0,1.0,11,703,104.1,7,0,1,4.6,28.043478260869566
555,Ken,Sema,MID,2,1,37,225.0,356.0,267.0,747,9,112.7,128.6,169.0,1,91,40.8,3,0,1,4.6,8.043478260869566
556,Domingos,Quina,MID,0,1,17,387.0,410.0,364.0,334,5,40.2,69.0,22.0,2,68,13.1,0,0,0,4.4,3.8636363636363633
557,Isaac,Success Ajayi,FWD,1,1,42,101.0,337.0,148.0,1033,21,274.5,148.6,394.0,0,125,81.4,2,0,4,4.5,9.333333333333334
558,Ben,Wilmot,DEF,0,0,1,441.0,471.0,463.0,26,2,0.3,7.2,0.0,0,8,0.8,0,0,0,4.0,0.25
559,Adalberto,Peñaranda,FWD,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,5.0,0.0
560,Adrián,San Miguel del Castillo,GK,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.2,0.0
561,Lukasz,Fabianski,GK,0,0,143,441.0,3.0,405.0,3420,55,20.0,1136.0,0.0,15,742,115.5,7,0,0,4.7,30.425531914893615
562,Winston,Reid,DEF,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.4,0.0
563,Aaron,Cresswell,DEF,1,0,34,277.0,237.0,142.0,1588,26,290.9,318.2,113.0,0,257,72.3,1,0,1,5.0,6.8
564,Angelo,Ogbonna,DEF,1,1,48,229.0,152.0,340.0,1871,36,54.2,462.4,168.0,2,314,68.5,2,0,2,4.2,11.428571428571429
565,Sam,Byram,DEF,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
566,Pablo,Zabaleta,DEF,1,0,56,285.0,165.0,221.0,2089,35,163.2,447.4,106.0,4,350,71.8,4,0,4,4.3,13.023255813953488
567,Declan,Rice,DEF,0,2,92,188.0,106.0,211.0,3003,47,174.2,584.4,213.0,9,586,97.1,6,0,4,4.4,20.909090909090907
568,Reece,Oxford,DEF,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.2,0.0
569,Ryan,Fredericks,DEF,0,1,38,307.0,275.0,310.0,1084,16,77.2,254.8,85.0,4,169,42.0,3,0,5,4.5,8.444444444444445
570,Issa,Diop,DEF,0,1,87,238.0,55.0,342.0,2970,43,52.3,733.0,162.0,6,561,94.8,7,0,4,4.2,20.71428571428571
571,Arthur,Masuaku,MID,2,0,49,339.0,176.0,188.0,1757,29,212.0,434.4,55.0,0,311,70.3,4,0,2,4.2,11.666666666666666
572,Mark,Noble,MID,5,5,99,201.0,134.0,109.0,2289,31,359.8,521.4,196.0,5,454,107.6,7,1,6,4.8,20.625
573,Pedro,Obiang,MID,2,0,43,281.0,296.0,278.0,1116,21,105.9,219.2,112.0,1,188,43.6,2,0,0,4.2,10.238095238095237
574,Manuel,Lanzini,MID,2,1,31,233.0,343.0,256.0,685,12,118.2,141.0,165.0,3,148,42.4,2,0,2,6.4,4.84375
575,Michail,Antonio,MID,8,6,118,35.0,143.0,115.0,2093,30,346.2,482.0,852.0,6,305,167.0,7,0,3,6.8,17.352941176470587
576,Edimilson,Fernandes,MID,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
577,Marko,Arnautovic,FWD,5,10,117,30.0,120.0,66.0,1988,34,500.6,551.6,946.0,15,405,199.2,4,0,3,6.7,17.46268656716418
578,Andy,Carroll,FWD,0,0,12,225.0,430.0,343.0,454,7,51.4,41.8,169.0,0,10,25.8,0,0,2,5.4,2.222222222222222
579,Javier,Hernández Balcázar,FWD,4,7,86,67.0,249.0,268.0,1326,20,112.0,301.0,528.0,10,276,93.4,6,0,2,6.1,14.098360655737705
580,Jordan,Hugill,FWD,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,5.0,0.0
581,Jack,Wilshere,MID,2,0,17,399.0,406.0,314.0,388,10,74.0,72.0,17.0,0,90,16.3,1,0,2,4.8,3.541666666666667
582,Andriy,Yarmolenko,MID,1,2,27,265.0,388.0,299.0,456,6,84.6,86.0,122.0,2,88,29.1,1,0,2,6.7,4.029850746268656
583,Fabián,Balbuena,DEF,0,1,61,196.0,128.0,362.0,2013,32,40.9,534.6,201.0,3,375,77.8,5,0,2,4.2,14.523809523809524
584,Felipe Anderson,Pereira Gomes,MID,6,9,155,39.0,22.0,10.0,3045,49,1042.4,882.2,799.0,18,619,272.2,7,0,3,6.8,22.794117647058822
585,Robert,Snodgrass,MID,5,2,85,106.0,153.0,12.0,2215,33,976.0,460.8,380.0,9,364,181.5,5,0,10,5.0,17.0
586,Lucas,Pérez,FWD,0,3,33,256.0,347.0,271.0,465,13,110.5,136.8,131.0,5,127,37.7,0,0,0,6.2,5.32258064516129
587,Carlos,Sánchez,MID,0,0,9,379.0,444.0,385.0,240,4,28.8,24.6,24.0,0,44,7.8,0,0,0,4.3,2.0930232558139537
588,Grady,Diangana,MID,1,0,25,218.0,366.0,210.0,600,13,174.5,115.0,175.0,0,86,46.2,2,0,0,4.5,5.555555555555555
589,Joe,Powell,MID,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
590,Conor,Coventry,MID,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
591,Alexandre Nascimento,Costa Silva,FWD,0,0,1,361.0,488.0,427.0,17,0,10.3,2.0,36.0,0,3,4.8,0,0,0,4.5,0.2222222222222222
592,Samir,Nasri,MID,2,0,14,372.0,421.0,296.0,243,2,86.6,49.8,28.0,0,61,16.4,1,0,0,4.9,2.8571428571428568
593,Ben,Johnson,DEF,0,0,2,441.0,468.0,461.0,62,1,0.4,7.8,0.0,0,6,0.8,0,0,0,4.0,0.5
594,Nathan,Holland,MID,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.0,0.0
595,John,Ruddy,GK,0,0,7,441.0,443.0,471.0,90,0,0.0,26.6,0.0,0,25,2.7,1,0,0,4.2,1.6666666666666665
596,Will,Norris,GK,0,0,1,441.0,498.0,471.0,1,0,0.0,0.0,0.0,0,3,0.0,0,0,0,3.9,0.25641025641025644
597,Willy,Boly,DEF,0,4,120,151.0,16.0,231.0,3168,43,146.9,954.2,279.0,10,635,137.7,8,1,2,4.7,25.53191489361702
598,Barry,Douglas,DEF,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,5.0,0.0
599,Matt,Doherty,DEF,7,4,144,47.0,46.0,52.0,3141,41,547.4,758.8,711.0,12,596,201.6,8,0,5,5.3,27.169811320754718
600,Romain,Saïss,DEF,0,2,47,259.0,208.0,319.0,1142,17,70.9,363.6,129.0,5,248,56.2,3,0,7,4.2,11.19047619047619
601,Ryan,Bennett,DEF,0,1,89,222.0,113.0,246.0,3060,38,129.7,566.4,172.0,1,467,86.9,9,0,12,4.1,21.707317073170735
602,Danny,Batth,DEF,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.0,0.0
603,Roderick Jefferson,Gonçalves Miranda,DEF,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.0,0.0
604,Conor,Coady,DEF,0,0,94,441.0,101.0,391.0,3420,46,26.2,593.2,0.0,6,585,61.8,9,0,5,4.5,20.88888888888889
605,Rúben Gonçalo,Silva Nascimento Vinagre,DEF,0,0,24,325.0,364.0,266.0,703,9,113.7,117.0,69.0,0,118,30.0,1,0,1,4.3,5.5813953488372094
606,Diogo,Jota,MID,8,9,139,32.0,116.0,95.0,2352,29,402.5,559.6,888.0,13,386,185.0,10,0,11,6.3,22.063492063492063
607,Rúben Diogo,da Silva Neves,MID,3,4,104,98.0,68.0,108.0,3006,43,365.9,698.2,402.0,7,483,146.8,8,0,8,4.9,21.224489795918366
608,Ivan,Cavaleiro,MID,1,3,48,243.0,309.0,123.0,677,11,313.6,198.0,156.0,3,156,66.0,1,0,1,5.2,9.23076923076923
609,Hélder,Costa,MID,2,1,52,149.0,326.0,156.0,1333,19,264.0,162.8,280.0,0,136,70.9,5,0,3,4.6,11.304347826086957
610,Bright,Enobakhare,MID,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.3,0.0
611,Raúl,Jiménez,FWD,10,13,181,7.0,39.0,39.0,3112,40,648.5,788.8,1428.0,31,602,285.4,12,0,4,6.9,26.231884057971012
612,Bonatini Lohner Maia,Bonatini,FWD,1,0,10,300.0,444.0,380.0,130,0,30.9,24.6,90.0,0,19,13.6,0,0,0,4.6,2.173913043478261
613,Morgan,Gibbs-White,MID,1,0,37,317.0,405.0,207.0,645,12,181.1,73.2,72.0,0,113,32.5,4,0,1,4.3,8.604651162790699
614,Rafa,Mir,FWD,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
615,Rui Pedro,dos Santos Patrício,GK,0,0,118,441.0,69.0,471.0,3330,46,0.0,695.0,0.0,4,581,69.1,8,0,0,4.5,26.22222222222222
616,João Filipe Iria,Santos Moutinho,MID,8,1,119,292.0,32.0,4.0,3030,39,1245.8,812.6,102.0,13,628,216.4,9,0,4,5.1,23.333333333333336
617,Jonathan,Castro Otto,DEF,3,1,103,114.0,133.0,82.0,2772,39,447.3,523.4,361.0,9,488,133.3,8,0,6,4.3,23.953488372093023
618,Adama,Traoré,MID,1,1,44,160.0,293.0,150.0,884,13,271.3,223.4,265.0,2,182,75.8,1,0,1,5.1,8.627450980392158
619,Leander,Dendoncker,MID,0,2,48,145.0,222.0,248.0,1465,21,126.6,334.8,288.0,1,209,75.1,3,0,1,4.3,11.162790697674419
620,Kortney,Hause,DEF,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.0,0.0
621,Ryan John,Giles,MID,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.5,0.0
622,Max,Kilman,DEF,0,0,1,441.0,498.0,471.0,1,0,0.0,0.0,0.0,0,3,0.0,0,0,0,4.0,0.25
623,Cameron,John,DEF,0,0,0,441.0,498.0,471.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.0,0.0
